languageTag,key,message,annotation
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.min.amount.open.acc,الحد ادنى هو  للحساب بالجنيه المصري: 500 للأفراد- 5000 للشركات.,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.min.amount.open.acc,الحد ادنى هو  للحساب بالجنيه المصري: 500 للأفراد- 5000 للشركات.,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.allow.issu.chequ.book.current.acc,نعم يمكنك طلب اصدار دفتر شيكات على الحساب الجاري فقط وفقا والاجراءات المنظمة,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.allow.issu.chequ.book.current.acc,نعم يمكنك طلب اصدار دفتر شيكات على الحساب الجاري فقط وفقا والاجراءات المنظمة,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.term.avail.local.currenc.cert.issu,"المدد المتاحه : سنة , سنتين , 3 سنوات , 5 سنوات , 10 سنوات.",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.term.avail.local.currenc.cert.issu,"المدد المتاحه : سنة , سنتين , 3 سنوات , 5 سنوات , 10 سنوات.",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.open.acc.foreign.currenc,"نعم, يمكنك فتح الحساب بعملات مختلفة مثل الدولار او  الجنية الإسترليني او اليورو ....الخ",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.open.acc.foreign.currenc,"نعم, يمكنك فتح الحساب بعملات مختلفة مثل الدولار او  الجنية الإسترليني او اليورو ....الخ",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.purchas.cert.on.week,"لا , ولكن يمكنك ربط اختيار منتجات الودائع حيث يمكن عمل وديعه بدايه من أسبوع حتي 7 سنوات وفقا و الشروط المعمول بها ",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.purchas.cert.on.week,"لا , ولكن يمكنك ربط اختيار منتجات الودائع حيث يمكن عمل وديعه بدايه من أسبوع حتي 7 سنوات وفقا و الشروط المعمول بها ",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.cert.redeem.anytim,يمكن استرداد الشهادة بعد مرور 6 اشهر علي إصدارها وفقا و الإجراءات المعمول بها في مصرفنا,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.cert.redeem.anytim,يمكن استرداد الشهادة بعد مرور 6 اشهر علي إصدارها وفقا و الإجراءات المعمول بها في مصرفنا,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.term.foreign.currenc.cert.issu,"المدد المتاحه :  3 سنوات , 5 سنوات , 10 سنوات.",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.term.foreign.currenc.cert.issu,"المدد المتاحه :  3 سنوات , 5 سنوات , 10 سنوات.",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.borrow.against.cert.deposit,"نعم , يمكن الاقتراض بضمان الشهادات وفقا و الإجراءات المعمول بها في مصرفنا",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.borrow.against.cert.deposit,"نعم , يمكن الاقتراض بضمان الشهادات وفقا و الإجراءات المعمول بها في مصرفنا",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.choos.receiv.paper.statement.e.email,"لا , في حاله طلبكم كشف حساب من خلال البريد الالكتروني سيتم وقف ارسال كشف الحساب الورقي .",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.choos.receiv.paper.statement.e.email,"لا , في حاله طلبكم كشف حساب من خلال البريد الالكتروني سيتم وقف ارسال كشف الحساب الورقي .",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.open.pension.acc.work.compani,"لا , يمكن لسيادتكم فتح حساب توفير المعاش في حاله المعاش فقط ولكن يمكن لسيادتكم الاختيار بين احد حسابات التوفير الأخرى ",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.open.pension.acc.work.compani,"لا , يمكن لسيادتكم فتح حساب توفير المعاش في حاله المعاش فقط ولكن يمكن لسيادتكم الاختيار بين احد حسابات التوفير الأخرى ",
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.foreign.open.acc,نعم ، يمكن للأجانب فتح حسابات ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.foreign.open.acc,نعم ، يمكن للأجانب فتح حسابات ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.open.joint.acc,نعم ، يمكن  فتح حساب مشترك ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.open.joint.acc,نعم ، يمكن  فتح حساب مشترك ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.student.ag.year.open.acc,نعم يمكن فتح حساب توفير المستقبل مىن 16 سنة ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.student.ag.year.open.acc,نعم يمكن فتح حساب توفير المستقبل مىن 16 سنة ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.card.issu.acc,نعم يمكن اصدار بطاقات خسم على الحسابات بالعملة المحلية فقط,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.card.issu.acc,نعم يمكن اصدار بطاقات خسم على الحسابات بالعملة المحلية فقط,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.max.amount.open.acc,لا يوجد حد اقصى لتح الحسابات ماعدا حساب توفير المعاش فالحد الأقصى لها مليون جنية او مكافاة نهاية المدة ايهما اقل,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.max.amount.open.acc,لا يوجد حد اقصى لتح الحسابات ماعدا حساب توفير المعاش فالحد الأقصى لها مليون جنية او مكافاة نهاية المدة ايهما اقل,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.prize.draw.acc,نعم يمكنك فتح حساب توفير المدخر الصغير ذو الجوائز بالجنية المصري او حساب توفير الجوائز بالدولار او الإسترليني والدخول في سحوبات الجوائز وفقا لفئات السحب,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.prize.draw.acc,نعم يمكنك فتح حساب توفير المدخر الصغير ذو الجوائز بالجنية المصري او حساب توفير الجوائز بالدولار او الإسترليني والدخول في سحوبات الجوائز وفقا لفئات السحب,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.altern.paper.statement.acc.cancel,نعم يمكن للعميل الغاء كشف الحساب الورقي واختيار احد البديلين استقبال كشف الحساب على البريد الالكتروني او الاطلاع على المعاملات المالية على الأهلي نت ,
ar,systemAnswer_ANS.FAQs.acc.cert.saving.pools.altern.paper.statement.acc.cancel,نعم يمكن للعميل الغاء كشف الحساب الورقي واختيار احد البديلين استقبال كشف الحساب على البريد الالكتروني او الاطلاع على المعاملات المالية على الأهلي نت ,
ar,systemAnswer_ANS.FAQs.mortgage.finance.residenti.unit.initi,يتم التقديم إما من خلال صندوق التمويل العقاري لأحد الإعلانات المطروحه أو من خلال التقدم لأحد فروع البنك لتمويل شراء وحدة سكنية جاهزة .,
ar,systemAnswer_ANS.FAQs.mortgage.finance.residenti.unit.initi,يتم التقديم إما من خلال صندوق التمويل العقاري لأحد الإعلانات المطروحه أو من خلال التقدم لأحد فروع البنك لتمويل شراء وحدة سكنية جاهزة .,
ar,systemAnswer_ANS.FAQs.mortgage.finance.requir.financ.residenti.unit,أن تكون الوحدة السكنية كاملة التشطيب ومسجلة بالشهر العقاري أو قابلة للتسجيل.,
ar,systemAnswer_ANS.FAQs.mortgage.finance.requir.financ.residenti.unit,أن تكون الوحدة السكنية كاملة التشطيب ومسجلة بالشهر العقاري أو قابلة للتسجيل.,
ar,systemAnswer_ANS.FAQs.auto.loan.borrow.against.new.annual.platinum.cert.monthli.return,يتم الاقتراض بضمان الشهادة بسعر عائد 2% فوق سعر الشهادة بحد ادنى 3 شهور وحد اقصى سنة.,
ar,systemAnswer_ANS.FAQs.auto.loan.borrow.against.new.annual.platinum.cert.monthli.return,يتم الاقتراض بضمان الشهادة بسعر عائد 2% فوق سعر الشهادة بحد ادنى 3 شهور وحد اقصى سنة.,
ar,systemAnswer_ANS.FAQs.auto.loan.max.tenor,الحد الأقصى لمدة التمويل بقرض السيارة 7 سنوات.,
ar,systemAnswer_ANS.FAQs.auto.loan.max.tenor,الحد الأقصى لمدة التمويل بقرض السيارة 7 سنوات.,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscrib,بمجرد أن تُصبح مؤهلًا للانضمام، سيتم تسجيلكم تلقائيًا وسيقوم مدير علاقات مخصص بالاتصال بكم. و لمزيد من المعلومات، يرجى زيارة أقرب فرع، أو الاتصال بمركز الاتصالات المخصص فقط لعملاء الأهلي بلاتينم 7/24 على 19523.,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscrib,بمجرد أن تُصبح مؤهلًا للانضمام، سيتم تسجيلكم تلقائيًا وسيقوم مدير علاقات مخصص بالاتصال بكم. و لمزيد من المعلومات، يرجى زيارة أقرب فرع، أو الاتصال بمركز الاتصالات المخصص فقط لعملاء الأهلي بلاتينم 7/24 على 19523.,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.qualifi.segment,فقط؛ احتفظ مع البنك الأهلي المصري برصيد يساوي أو يزيد عن 1،500،000 جنيه مصري (أو ما يعادله بأي عملة أجنبية).,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.qualifi.segment,فقط؛ احتفظ مع البنك الأهلي المصري برصيد يساوي أو يزيد عن 1،500،000 جنيه مصري (أو ما يعادله بأي عملة أجنبية).,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.qualifi.plu,فقط؛ احتفظ مع البنك الأهلي المصري برصيد يساوي أو يزيد عن 5،000،000 جنيه مصري (أو ما يعادله بأي عملة أجنبية).,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.qualifi.plu,فقط؛ احتفظ مع البنك الأهلي المصري برصيد يساوي أو يزيد عن 5،000،000 جنيه مصري (أو ما يعادله بأي عملة أجنبية).,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.qualifi.elit,فقط؛ احتفظ مع البنك الأهلي المصري برصيد يساوي أو يزيد عن 20،000،000 جنيه مصري (أو ما يعادله بأي عملة أجنبية).,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.qualifi.elit,فقط؛ احتفظ مع البنك الأهلي المصري برصيد يساوي أو يزيد عن 20،000،000 جنيه مصري (أو ما يعادله بأي عملة أجنبية).,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscrib.road.assist,لمزيد من المعلومات عن الخدمات المساعدة على الطريق وكيفية الاشتراك والحصول عليها 24 ساعة في اليوم على مدار أيام الأسبوع، الرجاء زيارة الرابط  https://www.getmayday.io/register.html  و الاتصال على 19618,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscrib.road.assist,لمزيد من المعلومات عن الخدمات المساعدة على الطريق وكيفية الاشتراك والحصول عليها 24 ساعة في اليوم على مدار أيام الأسبوع، الرجاء زيارة الرابط  https://www.getmayday.io/register.html  و الاتصال على 19618,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscrib.concierg,لتفعيل خدمات الكونسيرج والاطلاع على العروض الشهرية 24/7 والحصول عليها الرجاء الدخول على الرابط https://lesconciergesegypt.com/nbe-ar  وتفعيل الاشتراك او الاتصال على 01033222399,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscrib.concierg,لتفعيل خدمات الكونسيرج والاطلاع على العروض الشهرية 24/7 والحصول عليها الرجاء الدخول على الرابط https://lesconciergesegypt.com/nbe-ar  وتفعيل الاشتراك او الاتصال على 01033222399,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.s.custom.segment.criteria,"يتم تصنيف عملاء البنك بناء على 3 محاور كالتالي

1) ارصدة العميل الدائنة
يتم تصنيف العميل وفقاً واقل رصيد دائن لمدة 3 شهور متتالية، في حالة إيداع / ربط شهادة او وديعة لمدة لا تقل عن 3 شهور يتم تصنيفة فوراً الى الشريحة المناسبة وتكون الارصدة بالجنية المصري او ما يعادلها من العملات الاجنبية

2) عملاء تابعين""اسرة العميل""
لشرائح بلاتينم بلس وبلاتينم ايليت يتم تصنيف العائلة كالزوجة والابناء بناء على قرابة من الدرجة الاولى مع عملاء تم تصنيفهم وضمهم للشريحة ويتمتع بكافة المميزات الغير مالية لشريحة بلاتينم ويتم اطلاق تلك الخدمات تدريجياً ويتمتع الاب او الام بمميزات هذة الخدمة اذا كان احدهم وصي على الاولاد وارصدة الاولاد تؤهلهم للانضمام لشريحة بلاتينم بلس او بلاتينم ايليت

3) الشخصيات ذات المكانة الاجتماعية
يتم تصنيف العملاء الVIP ويمكنهم الاستفادة بالمزايا الغير مالية من اول يوم لشريحة بلاتينم ويتم دراسة كل حالة على حدى ويتم الاعتماد من جانب الرئيس التنفيذي للتجزئة المصرفية",
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.s.custom.segment.criteria,"يتم تصنيف عملاء البنك بناء على 3 محاور كالتالي

1) ارصدة العميل الدائنة
يتم تصنيف العميل وفقاً واقل رصيد دائن لمدة 3 شهور متتالية، في حالة إيداع / ربط شهادة او وديعة لمدة لا تقل عن 3 شهور يتم تصنيفة فوراً الى الشريحة المناسبة وتكون الارصدة بالجنية المصري او ما يعادلها من العملات الاجنبية

2) عملاء تابعين""اسرة العميل""
لشرائح بلاتينم بلس وبلاتينم ايليت يتم تصنيف العائلة كالزوجة والابناء بناء على قرابة من الدرجة الاولى مع عملاء تم تصنيفهم وضمهم للشريحة ويتمتع بكافة المميزات الغير مالية لشريحة بلاتينم ويتم اطلاق تلك الخدمات تدريجياً ويتمتع الاب او الام بمميزات هذة الخدمة اذا كان احدهم وصي على الاولاد وارصدة الاولاد تؤهلهم للانضمام لشريحة بلاتينم بلس او بلاتينم ايليت

3) الشخصيات ذات المكانة الاجتماعية
يتم تصنيف العملاء الVIP ويمكنهم الاستفادة بالمزايا الغير مالية من اول يوم لشريحة بلاتينم ويتم دراسة كل حالة على حدى ويتم الاعتماد من جانب الرئيس التنفيذي للتجزئة المصرفية",
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscript.fee.when.appli,"هذه الخدمة مجانية الا انه في حالة انخفاض الرصيد عن الحد الأدنى للشريحة يقوم البنك بإعطاء العملاء فترة سماح لمدة 3 شهور لزيادة الرصيد وبلوغ الحد الأدنى للشريحة وذلك دون تطبيق أي رسوم او مصاريف مع استمرار العميل للتمتع بكامل مزايا الشريحة 
و تطبق المصاريف فقط في حالة انخفاض الرصيد عن الحد الأدنى لشرائح كبار العملاء لمدة تزيد عن 3 شهور متتالية (فترة السماح) ومن بعدها يتم خصم المصاريف التالية وذلك لمدة 6 شهور متتالية وذلك مقابل الاستمرار في التمتع بمزايا الخدمة
لشريحة بلاتينم ايليت 200 جم شهرياً
لشريحة بلاتينم بلس 150 جم شهرياً
لشريحة بلاتينم 75 جم شهرياً
*تطبق الشروط والاحكام",
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.subscript.fee.when.appli,"هذه الخدمة مجانية الا انه في حالة انخفاض الرصيد عن الحد الأدنى للشريحة يقوم البنك بإعطاء العملاء فترة سماح لمدة 3 شهور لزيادة الرصيد وبلوغ الحد الأدنى للشريحة وذلك دون تطبيق أي رسوم او مصاريف مع استمرار العميل للتمتع بكامل مزايا الشريحة 
و تطبق المصاريف فقط في حالة انخفاض الرصيد عن الحد الأدنى لشرائح كبار العملاء لمدة تزيد عن 3 شهور متتالية (فترة السماح) ومن بعدها يتم خصم المصاريف التالية وذلك لمدة 6 شهور متتالية وذلك مقابل الاستمرار في التمتع بمزايا الخدمة
لشريحة بلاتينم ايليت 200 جم شهرياً
لشريحة بلاتينم بلس 150 جم شهرياً
لشريحة بلاتينم 75 جم شهرياً
*تطبق الشروط والاحكام",
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.opt,للخروج من خدمة الأهلي بلاتينم الرجاء التوجة الى اقرب فرع او الاتصال على 19523 او الاتصال بمدير العلاقة المخصص من عضوية بلاتينم - بلاتينم بلس - بلاتينم ايليت,
ar,systemAnswer_ANS.FAQs.alAhlyPlatinum.services.opt,للخروج من خدمة الأهلي بلاتينم الرجاء التوجة الى اقرب فرع او الاتصال على 19523 او الاتصال بمدير العلاقة المخصص من عضوية بلاتينم - بلاتينم بلس - بلاتينم ايليت,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.program,"هو برنامج يقدمه البنك الأهلي المصري لمكافأة عملائه من خلال منح نقاط عن كافة عمليات المشتريات التي تتم ببطاقات البنك الأهلي المصري ماستركارد وفيزا (الائتمانية والخصم المباشر والمدفوعة مقدما) واستبدال النقاط المتراكمة بقسائم الكترونية يمكن استخدامها لدى كافة التجار المشاركين بالبرنامج أو استبدالها بسفريات حول العالم أو شحن الهاتف المحمول أو Cash rewards.
لا يتم منح نقاط عن حركات التقسيط لدى التجار، وفوري، والمدفوعات الحكومية، والمعاملات المتعلقة بالفون كاش التي تتم على بطاقات البنك الأهلي المصري.",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.program,"هو برنامج يقدمه البنك الأهلي المصري لمكافأة عملائه من خلال منح نقاط عن كافة عمليات المشتريات التي تتم ببطاقات البنك الأهلي المصري ماستركارد وفيزا (الائتمانية والخصم المباشر والمدفوعة مقدما) واستبدال النقاط المتراكمة بقسائم الكترونية يمكن استخدامها لدى كافة التجار المشاركين بالبرنامج أو استبدالها بسفريات حول العالم أو شحن الهاتف المحمول أو Cash rewards.
لا يتم منح نقاط عن حركات التقسيط لدى التجار، وفوري، والمدفوعات الحكومية، والمعاملات المتعلقة بالفون كاش التي تتم على بطاقات البنك الأهلي المصري.",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.enrol.reward.program,يتم التسجيل تلقائيًا بمجرد قيام العميل بتنشيط بطاقة البنك الأهلي المصري ماستركارد، وفيزا الخاصة به سواء بطاقات الائتمان أو الخصم المباشر أو المدفوعة مقدما.,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.enrol.reward.program,يتم التسجيل تلقائيًا بمجرد قيام العميل بتنشيط بطاقة البنك الأهلي المصري ماستركارد، وفيزا الخاصة به سواء بطاقات الائتمان أو الخصم المباشر أو المدفوعة مقدما.,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.earn,"استخدم بطاقات البنك الأهلي المصري ماستركارد وفيزا في كافة مشترياتك اليومية المحلية والدولية لتكسب نقاط AL-AHLY Points.
ويعتمد عدد نقاط الأهلي التي سوف تكتسبها على نوع بطاقة ماستركارد، وفيزا التي تحملها: 
عدد النقاط لكل جنيه نوع البطاقة
""2"" نقطة بطاقات ائتمان ماستركارد ورلد ايليت وفيزا Infinite
""1.75"" نقطة بطاقات ائتمان ماستركارد ورلد وفيزا Signature
""1.5"" نقطة بطاقات ائتمان بلاتينية و مانشستر تيتانيوم
""1.5"" نقطة بطاقات خصم ماستركارد ورلد ايليت
""1.25"" نقطة بطاقات خصم ماستركارد ورلد
""1"" نقطة بطاقات ائتمان تيتانيوم و ذهبية و كلاسيكية
""1"" نقطة بطاقات ائتمان الشركات
""1"" نقطة بطاقات خصم بلاتينية
""0.5"" نقطة بطاقات خصم ذهبية و كلاسيكية
""0.5"" نقطة بطاقات مدفوعة مقدماً مانشستر يونايتد وجامعات وحوالات
""1"" نقطة بطاقات الحوالات
""تحويلات عملات اجنبية للجنيه المصري""",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.earn,"استخدم بطاقات البنك الأهلي المصري ماستركارد وفيزا في كافة مشترياتك اليومية المحلية والدولية لتكسب نقاط AL-AHLY Points.
ويعتمد عدد نقاط الأهلي التي سوف تكتسبها على نوع بطاقة ماستركارد، وفيزا التي تحملها: 
عدد النقاط لكل جنيه نوع البطاقة
""2"" نقطة بطاقات ائتمان ماستركارد ورلد ايليت وفيزا Infinite
""1.75"" نقطة بطاقات ائتمان ماستركارد ورلد وفيزا Signature
""1.5"" نقطة بطاقات ائتمان بلاتينية و مانشستر تيتانيوم
""1.5"" نقطة بطاقات خصم ماستركارد ورلد ايليت
""1.25"" نقطة بطاقات خصم ماستركارد ورلد
""1"" نقطة بطاقات ائتمان تيتانيوم و ذهبية و كلاسيكية
""1"" نقطة بطاقات ائتمان الشركات
""1"" نقطة بطاقات خصم بلاتينية
""0.5"" نقطة بطاقات خصم ذهبية و كلاسيكية
""0.5"" نقطة بطاقات مدفوعة مقدماً مانشستر يونايتد وجامعات وحوالات
""1"" نقطة بطاقات الحوالات
""تحويلات عملات اجنبية للجنيه المصري""",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.membership.fee.enrol.program,لا يوجد حيث أن التسجيل في برنامج AL-AHLY Points مجاني تمامًا، ويتم تسجيل عملاء البنك الأهلي المصري تلقائيًا في البرنامج بمجرد قيامهم بتنشيط بطاقات البنك الأهلي المصري ماستر كارد وفيزا الخاصة بهم.,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.membership.fee.enrol.program,لا يوجد حيث أن التسجيل في برنامج AL-AHLY Points مجاني تمامًا، ويتم تسجيل عملاء البنك الأهلي المصري تلقائيًا في البرنامج بمجرد قيامهم بتنشيط بطاقات البنك الأهلي المصري ماستر كارد وفيزا الخاصة بهم.,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.product.offer,"يتم منح نقاط AL-AHLY Points على كافة المشتريات التي تتم من خلال أي من بطاقات البنك الأهلي المصري ماستركارد، وفيزا (الائتمانية، والخصم المباشر، والمدفوعة مقدما "" مانشستر يونايتد وجامعات وحوالات""). باستثناء حركات التقسيط لدى التجار، وفوري، والمدفوعات الحكومية، والمعاملات المتعلقة بالفون كاش.",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.product.offer,"يتم منح نقاط AL-AHLY Points على كافة المشتريات التي تتم من خلال أي من بطاقات البنك الأهلي المصري ماستركارد، وفيزا (الائتمانية، والخصم المباشر، والمدفوعة مقدما "" مانشستر يونايتد وجامعات وحوالات""). باستثناء حركات التقسيط لدى التجار، وفوري، والمدفوعات الحكومية، والمعاملات المتعلقة بالفون كاش.",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.expir,ينتهي سريان النقاط التي تم تجميعها تلقائيًا بعد 36 شهرًا من تاريخ عملية المشتريات.,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.expir,ينتهي سريان النقاط التي تم تجميعها تلقائيًا بعد 36 شهرًا من تاريخ عملية المشتريات.,
ar,systemAnswer_ANS.FAQs.alAhlyPoints.keep.track.balanc,"يمكن الاطلاع على رصيد نقاط AL-AHLY Points إما من خلال الدخول على موقع www.alahlypoints.com أو الاتصال بالأهلي فون على رقم 19623.

",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.keep.track.balanc,"يمكن الاطلاع على رصيد نقاط AL-AHLY Points إما من خلال الدخول على موقع www.alahlypoints.com أو الاتصال بالأهلي فون على رقم 19623.

",
ar,systemAnswer_ANS.FAQs.alAhlyPoints.redeem.e.voucher," يمكن استبدال النقاط عن طريق الإنترنت من خلال الموقع الخاص بالبرنامج www.alahlypoints.com  وقم باستبدال النقاط مباشرة. 
 أو الاتصال بالأهلي فون على رقم 19623 واطلب استبدال نقاط الأهلي الخاصة بك.
",
